Id,Date,latitude,longitude,PK_SiteClass,ClassName,SiteName,Description,FK_Site,Elevation
516,x8/28/2013,31.35057302,-110.3567115,2efd9155-4188-43ac-b622-dcc5e036abdf,Middle Pasture,03-05-03-00326-030-C01,,96c5eafc-e02d-49f7-b7fc-3d1627660095,
517,x10/17/2020,31.43206116,-110.6330652,be8e71b2-12fd-490b-a339-dd37aa290a67,Six Pasture,03-05-03-00345-007-P14,From Shapefile,a6ce4781-4bd7-42fa-b21f-f04de2d84c96,
518,x10/20/2009,31.81878467,-110.7586136,79435791-4adb-41b9-bf6d-ddd76b9225de,Rosemont South Pasture,03-05-02-00234-002-C02,,d763ac94-2b77-42a8-8ed6-a24039833231,
519,x10/19/2009,31.81421476,-110.7379589,79435791-4adb-41b9-bf6d-ddd76b9225de,Rosemont South Pasture,03-05-02-00234-005-C05,,7c69a513-dee0-4df3-affa-e4dd614972f2,5128
520,x9/22/2020,32.11639685,-109.2731354,1cd4180f-5995-44c9-b484-ddf0242188d1,Dunn 1 Pasture,03-05-01-00146-468-C03,From Shapefile,f478cb6b-1987-4f62-92ca-97e7af5a492f,
521,x10/1/2015,31.39342689,-111.0516346,b5f1bdda-9d02-41fd-b5be-de4f0c326f38,Caralampio Pasture,03-05-02-00218-003-C04,From Site Notes,138707ae-bd19-4c13-af0c-b1bbd94d0b71,
522,x9/22/2020,31.86265674,-109.1236935,f09a335c-034e-491b-af7f-dee7f61c45ca,Sanford Pasture,03-05-01-00163-109-C01,From Site Notes,c1daebf1-b973-47d5-82ce-010f21913df5,5124
523,x10/17/2020,32.63126927,-110.4182818,672d5c45-cca0-4dbd-ad36-df4511ed2e6e,YLE Pasture,03-05-04-00442-04A-K01,From Shapefile,db148010-ae3c-4e6d-af08-00c2a3f53ac5,
524,x10/17/2020,32.605405,-110.4159445,672d5c45-cca0-4dbd-ad36-df4511ed2e6e,YLE Pasture,03-05-04-00442-04A-K02,From Shapefile,953506ae-c3a4-4731-b0a6-ff4222dfb120,
525,x1/5/2011,32.50564902,-110.2046273,bec2ff02-2452-4818-9d91-e07209a59a75,Lower Pasture,03-05-04-00435-35A-K01,,d3a67fbd-d482-4484-af67-626e24202e73,
526,x10/5/2011,32.57474205,-109.850689,bc674411-e232-41bd-a9ab-e080a0cba4f9,CN Pasture,03-05-04-00418-18A-K01,,6df0743e-7897-409b-b309-48a868da80e0,
527,x9/22/2020,32.1313475,-109.3279001,0ac01120-8fc7-4cba-ada8-e0e3eeff8c27,Little Wood Pasture,03-05-01-00146-466-C04,From Site Notes,00f25df8-accd-48d7-b649-687a6b873e53,5606
528,x9/19/2020,32.01589808,-109.2560838,7f3595a8-8007-435b-99a4-e12ded2b0231,South Fork Pasture,03-05-01-00150-507-P01,From Shapefile,4daefcad-9fcd-416b-a2b9-15746e7209ef,
529,x9/19/2020,32.01459819,-109.2501164,7f3595a8-8007-435b-99a4-e12ded2b0231,South Fork Pasture,03-05-01-00150-507-P02,From Shapefile,3423e676-ba2d-49d5-a67f-de77d192f413,
530,x10/14/2010,31.76738107,-110.73355,75af9ef8-75c0-4f57-b6bb-e16ad890a2eb,Oak Tree Pasture,03-05-02-00253-004-P01,,41d7b73a-1b6f-49cf-8eea-a91ba5fc9c9b,5265
531,x10/20/2010,31.7588661,-110.7301637,75af9ef8-75c0-4f57-b6bb-e16ad890a2eb,Oak Tree Pasture,03-05-02-00253-004-P04,,aeb4861c-3736-420d-8025-69cad34e73ae,5060
532,x11/9/2010,32.44538441,-109.7469455,1370b64b-8a90-4c8b-ba01-e17fc165bb47,Redtail Pasture,03-05-04-00421-21A-K01,,9c38b741-9b3f-46ef-87dd-fe390cc8acd7,
533,x11/9/2010,32.44693263,-109.752977,1370b64b-8a90-4c8b-ba01-e17fc165bb47,Redtail Pasture,03-05-04-00421-21A-K02,From shapefile,60f50116-5cf1-40cc-b7c6-6d37233e51cd,
534,x9/21/2020,31.4846404,-109.0869779,65cf5846-884d-4aee-8d0b-e206a843587b,Outlaw Pasture,03-05-01-00135-001-C01,From Site Notes,6eac58c8-ae26-4a16-82af-990a899d4135,4835
535,x10/10/2012,31.90482487,-110.4200638,c21f99df-e167-4efd-b1a2-e34cd4a8c933,Twin Butte Pasture,03-05-03-00302-002-C01,,77a6a802-e24f-4b38-9091-48ccf5bff80d,
536,x10/16/2020,32.73960836,-109.8050115,c4ea8af8-3751-4348-b188-e390e4fbb38a,Lower Deadman Pasture,03-05-04-00415-15A-K01,From Shapefile,9ec10c3e-b3e7-4151-9307-39746b93c627,
537,x9/21/2011,32.58425922,-109.746988,a2288e12-f5b3-49b6-9a67-e5446eec3f5c,North Pasture,03-05-04-00417-17E-K01,,809aebf9-b1d7-432d-94a0-19ce9756e9fb,
538,x11/1/2010,31.88110575,-110.7478567,dc7b4979-0229-4329-b1b4-e5f5cbcdaaa2,Stone Springs Pasture,03-05-02-00231-001-C01,,1ee4db8c-4ef4-49c5-b2d2-5b5b437c59e8,4527
539,x11/1/2010,31.86577322,-110.7457313,dc7b4979-0229-4329-b1b4-e5f5cbcdaaa2,Stone Springs Pasture,03-05-02-00231-001-C02,,83b71f79-21c0-4963-88a9-bb6e3a4b5531,4823
540,x10/24/2014,31.49103476,-110.7850453,e28c808e-8624-4664-9fa7-e68f3babb005,Barrelas Pasture,03-05-03-00324-001-C08,,3f4c4198-b9a1-44b5-ba56-6a97c4e95d20,
541,x9/19/2020,31.95775112,-109.4320852,86ea0491-af04-4689-bcc8-e7613c62cf24,Fife Pasture,03-05-01-00103-301-C04,From Shapefile,256ba1af-0955-4fdc-aa4a-71e99c2889be,
542,x9/19/2020,31.98760054,-109.9763024,43f05f1e-4d1c-49c1-89b7-e7bdda65c861,Big Pasture,03-05-01-00156-563-C03,From Shapefile,233c57b6-c761-47d9-9b0b-9dd1ef57d0d3,
543,x10/15/2020,31.75737928,-110.7185001,2e11f812-1f21-48d5-b550-e87e8346fbee,Bear Grass Pasture,03-05-02-00236-002-P03,,4235ee48-c88d-4da9-a84f-7123a35be06b,5083
544,x10/17/2020,31.47350656,-110.7087417,30c960fa-8004-4a7a-a2ae-e991ae3c0c7b,Community Pasture,03-05-03-00315-002-C01,From Shapefile,cf1141c6-f181-414d-ad7f-ce6b912ac25a,
545,x10/17/2020,31.47376159,-110.7304376,c582ec6f-6ac9-43fe-b322-e9c128e95451,Flux Pasture,03-05-03-00319-001-C02,From shapefile,01de98b5-a220-4203-bc4c-7e01611f6abd,
546,x10/17/2020,31.48740479,-110.7267345,c582ec6f-6ac9-43fe-b322-e9c128e95451,Flux Pasture,03-05-03-00319-001-C04,From Shapefile,f346e70d-34ff-4236-a83a-455e8d792985,5075
547,x10/16/2020,32.54828719,-109.8617614,a718c4ba-7127-4209-b603-e9e265f6dc53,Martin Pasture,03-05-04-00419-19D-K01,From Shapefile,c57b513c-6535-4245-991c-f196deaf7a1f,
548,x10/7/2009,31.77612878,-110.4720057,c636006a-aafb-44e7-903f-ebb80d2872f3,Coal Mine Pasture,03-05-03-00316-002-C01,,3427d29d-a597-4fa4-9dd6-c71e0f87f9ed,
549,x10/27/2009,31.80383729,-110.4747005,c636006a-aafb-44e7-903f-ebb80d2872f3,Coal Mine Pasture,03-05-03-00316-002-C02,,16f1db92-a10d-49e0-91f0-81f9a1d1bfa6,
550,x10/17/2020,32.05044972,-110.513877,5aaa544f-a897-49cf-a3fc-ed14f4463e92,Lower Pasture,03-05-05-00523-002-P01,From Shapefile,58c4e34b-da0d-47be-9244-6d1baf9d8e0f,
551,x10/17/2020,32.05279935,-110.4918949,5aaa544f-a897-49cf-a3fc-ed14f4463e92,Lower Pasture,03-05-05-00523-002-P02,From Shapefile,a4ecf59d-956a-4a45-841a-4a2fc9829bd4,
552,x10/21/2010,31.35154669,-110.4071272,83f014c5-10fc-418d-b4e3-ed947128f427,South Pasture,03-05-03-00326-022-C03,,cfb4be86-cb1d-453f-898d-30b4b6c0dad4,5380
553,x9/4/2013,31.42766914,-110.5387415,bd440a5d-6f15-4992-be1a-eddead6fe014,Gertrudis Pasture,03-05-03-00301-004-C01,,235c18e9-6f58-44ee-b10a-a578633f8581,
554,x9/4/2013,31.42769554,-110.5286403,bd440a5d-6f15-4992-be1a-eddead6fe014,Gertrudis Pasture,03-05-03-00301-004-C02,,67b662ec-a5ea-4a8d-8afe-ed78bdbb14a5,
555,x10/17/2020,31.37061086,-110.3318005,f5cb9e32-b5a8-426b-8e11-ede153b11e97,Grubstake Pasture,03-05-03-00326-031-C01,,e7f88a8d-2939-48c6-944b-4e78804a5f44,
556,x10/7/2011,31.87663697,-110.368128,de7f5a17-5e17-4f97-a5a9-edfb3523879b,Canary Pasture,03-05-03-00303-005-C03,,bfd573d3-63f1-4c2c-b8e3-94ce6c20bc22,
557,x9/22/2020,31.42241583,-111.023863,24c3b68b-bace-4d52-bc9a-ee2f5eb841e7,Martan North Pasture,03-05-02-00216-002-C02,From Shapefile,bcf0929e-9dbb-4890-b0e4-187934b26e36,
558,x9/22/2020,31.41412673,-111.0467854,24c3b68b-bace-4d52-bc9a-ee2f5eb841e7,Martan North Pasture,03-05-02-00216-002-C03,From Shapefile,82df15ed-b2fe-4b15-a5ea-16ea4d006ec0,
559,x9/22/2020,31.42891111,-111.0287575,24c3b68b-bace-4d52-bc9a-ee2f5eb841e7,Martan North Pasture,03-05-02-00216-002-C04,From Shapefile,87862b8e-4cef-42cb-8a0f-8f905772718c,
560,x9/23/2020,31.48131444,-111.3855405,3e10d9d4-0846-46b6-96b2-ee9b068a8261,Bull Pasture,03-05-02-00203-006-K02,From Site Notes,6c663340-5804-499d-9896-96b83b475c54,3983
561,x8/28/2013,31.58548849,-110.5362163,671c52d1-6f08-475f-900c-efae6747e96a,Callaway Pasture,03-05-03-00336-001-C01,,4d595375-163f-4eb4-a718-de7ec90fae1a,
562,x9/19/2011,32.56259458,-109.7617114,39ac0cab-7b7b-4064-add8-f02b5f0b0620,Windmill Trap Pasture,03-05-04-00417-17A-K01,,764add30-f005-4529-a7a2-df5a6a9ae568,
563,x9/1/2009,31.43399173,-110.8184172,3df44326-0c92-454c-9eda-f0390a23f7a1,Jarillas Pasture,03-05-03-00324-004-C01,,110b6956-b914-40bf-8ed7-309e693de024,4230
564,x10/17/2020,31.44028087,-110.8186998,3df44326-0c92-454c-9eda-f0390a23f7a1,Jarillas Pasture,03-05-03-00324-004-C03,From Shapefile,726114b0-4fde-4700-ae5a-d41d94dc6b7a,
565,x10/17/2020,31.45456649,-110.8207457,3df44326-0c92-454c-9eda-f0390a23f7a1,Jarillas Pasture,03-05-03-00324-004-C05,From shapefile,68f17c76-0dcf-462f-a7d6-89ad080dec5f,
566,x4/6/2011,32.24477003,-110.4496104,6620d02b-5913-4225-881c-f066a9520f97,Flats Pasture,03-05-05-00516-002-C02,,ac4c9fb9-ac15-420c-8b56-300750d07bbc,4200
567,x10/20/2009,31.77645356,-110.7735835,0585d6be-388e-4554-9855-f08cc6f090af,Mountain Pasture,03-05-02-00238-007-C04,,83536587-4a68-4f96-a885-c9fea8331816,5429
568,x11/23/2010,31.67889774,-110.7453451,80cf8c7e-e56b-427f-a7ce-f0b4d8877047,Hog Pasture,03-05-02-00241-003-C02 ?????,,512741f4-1b74-4aa6-9ac4-edd1aa453731,5322
569,x9/26/2012,31.67874432,-110.7453244,80cf8c7e-e56b-427f-a7ce-f0b4d8877047,Hog Pasture,03-05-02-00241-003-C03 ?????,,162e586b-05a2-42e4-af9d-39cc73a85fab,
570,x10/16/2020,32.6699561,-110.2740324,a838b7e9-811b-4ec4-8b04-f144f7b8e5f9,East Lower Home Pasture,03-05-04-00429-29J-K01,From Shapefile,1c488b68-0fa0-493b-b7ea-df326ad64da3,
571,x10/1/2012,32.67074806,-110.2706025,a838b7e9-811b-4ec4-8b04-f144f7b8e5f9,East Lower Home Pasture,03-05-04-00429-29J-K02,,50c43801-27df-4954-871f-4c9a3ac315c8,
572,x10/17/2020,31.9095506,-110.4418533,deedfa35-497b-407a-9f74-f299515aff9b,Haystack Pasture,03-05-03-00302-005-C04,,6fa6d6b0-457f-4114-bb95-e28ffdc04e69,
573,x10/5/2010,31.64718879,-110.7615682,35de9d2a-b0db-4b82-be2b-f3f328ad3148,Lower Big Casa Blanca Pasture,03-05-02-00250-010-C06,,68e5612e-b448-4e50-9bfe-f32339a8c8ca,
574,x10/16/2020,32.42496162,-110.1392768,eb33d9ff-b98a-40b2-a83d-f439a6a48b8a,On/Off Pasture,03-05-04-00446-46B-K01,From shapefile,fc0a4514-4040-4852-85f8-7d1e77de2ed4,
575,x9/19/2020,31.68014763,-109.4033412,e4395a3e-a841-4514-8468-f708579d70e0,Home Pasture,03-05-01-00123-235-C02,From Site Notes,db8b35e9-ec8e-46ae-8ea5-7eaf4ff81b0f,
576,x9/29/2009,31.39377438,-110.7979733,2fe72423-089d-476f-aef3-f7cce7ba409a,Shamrock Pasture,03-05-03-00351-006-C01,t post beginning,0e52eb90-ca75-45e4-9f53-3142ae7f9e2d,
577,x10/15/2020,31.8108741,-110.7239693,e1b8afbf-ca21-427a-bcca-f8fb09fc51f3,North Well #2 Pasture,03-05-02-00236-014-C03,,220c5db5-7d22-49d0-b00f-20fe958a9084,5241
578,x9/19/2020,31.78725949,-109.1670369,ab931ab3-fe7e-407d-99f7-fa0a50d6db28,Northfork Pasture,03-05-01-00118-183-C02,From Site Notes,44f3dfff-b2f8-4305-b587-3d98881451e5,
579,x9/19/2020,31.78523019,-109.1657992,ab931ab3-fe7e-407d-99f7-fa0a50d6db28,Northfork Pasture,03-05-01-00118-183-C05,T1,f814a7ff-5120-4ce9-ba9b-4f3fe3fc478a,5025
580,x10/19/2009,31.83341043,-110.715469,d8f90bfa-aba2-42f9-a7ee-fa595798e1f2,Rosemont North Pasture,03-05-02-00234-001-C03,,ec368503-9828-49b8-a00c-47c4df40efec,4768
581,x10/17/2020,31.45042904,-110.7933894,535846e1-782a-4d62-a413-fabc04fd2590,Paja Verde Pasture,03-05-03-00324-003-C02,From shapefile,4000b1d0-5342-40be-969d-c146004aeef1,
582,x10/17/2020,31.43839834,-110.7911638,535846e1-782a-4d62-a413-fabc04fd2590,Paja Verde Pasture,03-05-03-00324-003-C04,From Shapefile,ff35b780-8fb8-4f51-97d5-b4a1e30ea04a,4492
583,x9/19/2012,31.83321878,-110.3670397,236d1313-a1c9-462b-8ee3-faff81be3cc1,Middle Pasture,03-05-03-00306-006-C01,,09539a9f-e277-4231-ab59-4ea84ee48b9a,
584,x9/22/2020,31.38832142,-111.001504,1967f145-c904-4fe1-839c-fc32aa713129,Martan South Pasture,03-05-02-00216-001-C04,From Shapefile,9b808ad0-7e05-4dd1-872e-a099b0c60d0b,3920
585,x10/16/2020,32.66085024,-110.301928,7844344e-265c-43c8-bf35-fcebd3b34f3e,Mud Springs Pasture,03-05-04-00429-29E-K01,From Shapefile,88bae517-abac-4ed9-bf81-e654ef215701,
586,x11/4/2014,31.45195707,-110.6880113,175989ee-8713-4b2d-b80e-fd8acc90ebb8,Corral Canyon Pasture,03-05-03-00315-007-C01,,8311e5bd-33f6-4d42-baaf-55335d6457ae,5040
587,x9/14/2020,31.70500016,-109.4149548,754e4e19-132e-46d5-b7a3-fdab5112928b,Middle Bruno Pasture,03-05-01-00120-204-C03,From Site Notes,1546d254-f278-4e58-b6c7-1884a18bdfec,
588,x9/19/2020,31.61477126,-108.9824794,b258d443-35d7-408b-8969-fe015578bc6e,South Pasture,03-05-01-00130-303-C01,T1,0ca97a18-bb62-4c03-9777-adc2d66a6a4c,5702
589,x9/24/2009,31.36691046,-110.663161,95fb871a-db79-489a-b1b0-fe3a35b54d7d,One Pasture,03-05-03-00345-002-C03,start,89e62a1c-c62c-4603-a837-ff255cb50f3f,
590,x10/17/2020,31.5391452,-110.4854376,a37d13ed-acba-4e23-9673-fe666c1eb622,Harkey Pasture,03-05-03-00327-011-C01,From shapefile,8912c936-f22d-4dc6-84c2-b208c6a40a3f,
591,x10/17/2020,32.48791497,-110.6966427,e6d2c6e2-dab7-4aca-80f2-fe7248f5af7f,Geeseman/Stratton Pasture,03-05-05-00507-001-C01,From Shapefile,2b280eeb-6ac3-4f0c-9861-e3ff7da40b91,
592,x10/17/2020,32.5023174,-110.7141167,e6d2c6e2-dab7-4aca-80f2-fe7248f5af7f,Geeseman/Stratton Pasture,03-05-05-00507-001-C02,From Shapefile,82da7c7d-d972-4945-9d58-29aa77b279c5,
593,x9/19/2020,31.97057492,-109.9538546,79ca4638-46cd-47de-b1aa-fe97e79516d5,South Pasture,03-05-01-00156-564-C01,From Shapefile,94a041c0-802c-449a-b166-39629a5cfe18,
594,x10/12/2010,31.40035779,-110.8017566,dd3c3cf5-3b99-422d-8a71-ff894a0294ec,Douglas Pasture,03-05-03-00351-008-C03,,7f8f68d0-66a4-4e90-b69f-28f947994cfd,4325
595,x9/17/2012,32.54145457,-109.8376314,9cb851fe-268c-47d5-bc8b-ffd41813cdfa,Bar X Pasture,03-05-04-00419-19E-K01,,5a1edff2-4851-4eac-867a-e0d3b54f45ae,5413
596,x9/17/2012,32.52338264,-109.8538667,9cb851fe-268c-47d5-bc8b-ffd41813cdfa,Bar X Pasture,03-05-04-00419-19E-K02,,b12c0575-bda6-4f2f-8da1-f5132630b065,5100
597,x4/19/2006,32.91569327,-110.2193316,76adaec9-c3e0-44e3-be80-fff8818ccfb0,Lower Forest Pasture,03-05-04-00404-04B-K02,,7c075585-8565-4ac9-9f67-b67870adca3e,
